mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
2974015	RECOG_TARGET	n/a	LTP063	ltpFR	15	6	-1	TAXI	1438	1	5	-1	n/a	n/a	n/a	n/a	n/a
2974785	RECOG_RESP	n/a	LTP063	ltpFR	15	6	-1	TAXI	1438	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
2975498	RECOG_CONF	n/a	LTP063	ltpFR	15	6	-1	TAXI	1438	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
2976906	RECOG_LURE	n/a	LTP063	ltpFR	15	6	n/a	NIECE	952	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2977509	RECOG_RESP	n/a	LTP063	ltpFR	15	6	n/a	NIECE	952	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2978212	RECOG_CONF	n/a	LTP063	ltpFR	15	6	n/a	NIECE	952	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2979630	RECOG_LURE	n/a	LTP063	ltpFR	15	6	n/a	RESTAURANT	1187	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2980457	RECOG_RESP	n/a	LTP063	ltpFR	15	6	n/a	RESTAURANT	1187	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2981165	RECOG_CONF	n/a	LTP063	ltpFR	15	6	n/a	RESTAURANT	1187	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2982571	RECOG_TARGET	n/a	LTP063	ltpFR	15	6	-1	ASTRONAUT	51	1	5	-1	n/a	n/a	n/a	n/a	n/a
2983156	RECOG_RESP	n/a	LTP063	ltpFR	15	6	-1	ASTRONAUT	51	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
2983780	RECOG_CONF	n/a	LTP063	ltpFR	15	6	-1	ASTRONAUT	51	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
2985228	RECOG_TARGET	n/a	LTP063	ltpFR	15	6	1	DRINK	498	1	5	0	n/a	n/a	n/a	n/a	n/a
2985905	RECOG_RESP	n/a	LTP063	ltpFR	15	6	1	DRINK	498	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2986583	RECOG_CONF	n/a	LTP063	ltpFR	15	6	1	DRINK	498	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2988085	RECOG_LURE	n/a	LTP063	ltpFR	15	6	n/a	CHAMBER	277	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2988748	RECOG_RESP	n/a	LTP063	ltpFR	15	6	n/a	CHAMBER	277	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2989337	RECOG_CONF	n/a	LTP063	ltpFR	15	6	n/a	CHAMBER	277	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2992326	REC_START	n/a	LTP063	ltpFR	15	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2992359	RECOG_TARGET	n/a	LTP063	ltpFR	15	7	-1	THRONE	1461	1	5	-1	n/a	n/a	n/a	n/a	n/a
2992954	RECOG_RESP	n/a	LTP063	ltpFR	15	7	-1	THRONE	1461	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
2993588	RECOG_CONF	n/a	LTP063	ltpFR	15	7	-1	THRONE	1461	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
2994991	RECOG_TARGET	n/a	LTP063	ltpFR	15	7	0	PARCEL	1012	1	5	1	n/a	n/a	n/a	n/a	n/a
2995583	RECOG_RESP	n/a	LTP063	ltpFR	15	7	0	PARCEL	1012	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2996212	RECOG_CONF	n/a	LTP063	ltpFR	15	7	0	PARCEL	1012	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2997574	RECOG_TARGET	n/a	LTP063	ltpFR	15	7	0	BRAN	167	1	5	0	n/a	n/a	n/a	n/a	n/a
2998177	RECOG_RESP	n/a	LTP063	ltpFR	15	7	0	BRAN	167	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2998796	RECOG_CONF	n/a	LTP063	ltpFR	15	7	0	BRAN	167	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3000239	RECOG_LURE	n/a	LTP063	ltpFR	15	7	n/a	PIE	1062	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3000831	RECOG_RESP	n/a	LTP063	ltpFR	15	7	n/a	PIE	1062	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3001480	RECOG_CONF	n/a	LTP063	ltpFR	15	7	n/a	PIE	1062	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3002888	RECOG_TARGET	n/a	LTP063	ltpFR	15	7	-1	SIGNATURE	1306	1	5	-1	n/a	n/a	n/a	n/a	n/a
3003411	RECOG_RESP	n/a	LTP063	ltpFR	15	7	-1	SIGNATURE	1306	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3004044	RECOG_CONF	n/a	LTP063	ltpFR	15	7	-1	SIGNATURE	1306	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3005471	RECOG_LURE	n/a	LTP063	ltpFR	15	7	n/a	DOCK	477	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3006040	RECOG_RESP	n/a	LTP063	ltpFR	15	7	n/a	DOCK	477	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3006748	RECOG_CONF	n/a	LTP063	ltpFR	15	7	n/a	DOCK	477	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3008120	RECOG_TARGET	n/a	LTP063	ltpFR	15	7	1	NEST	945	1	5	0	n/a	n/a	n/a	n/a	n/a
3008659	RECOG_RESP	n/a	LTP063	ltpFR	15	7	1	NEST	945	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3009272	RECOG_CONF	n/a	LTP063	ltpFR	15	7	1	NEST	945	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3010627	RECOG_TARGET	n/a	LTP063	ltpFR	15	7	1	TOOTHBRUSH	1482	1	5	0	n/a	n/a	n/a	n/a	n/a
3011148	RECOG_RESP	n/a	LTP063	ltpFR	15	7	1	TOOTHBRUSH	1482	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3011767	RECOG_CONF	n/a	LTP063	ltpFR	15	7	1	TOOTHBRUSH	1482	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3013152	RECOG_LURE	n/a	LTP063	ltpFR	15	7	n/a	PROTRACTOR	1133	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3013797	RECOG_RESP	n/a	LTP063	ltpFR	15	7	n/a	PROTRACTOR	1133	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3014429	RECOG_CONF	n/a	LTP063	ltpFR	15	7	n/a	PROTRACTOR	1133	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3015834	RECOG_TARGET	n/a	LTP063	ltpFR	15	7	0	ERASER	538	1	5	0	n/a	n/a	n/a	n/a	n/a
3016441	RECOG_RESP	n/a	LTP063	ltpFR	15	7	0	ERASER	538	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3017055	RECOG_CONF	n/a	LTP063	ltpFR	15	7	0	ERASER	538	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3018500	RECOG_LURE	n/a	LTP063	ltpFR	15	7	n/a	BREAD	170	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3019260	RECOG_RESP	n/a	LTP063	ltpFR	15	7	n/a	BREAD	170	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3019848	RECOG_CONF	n/a	LTP063	ltpFR	15	7	n/a	BREAD	170	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3021299	RECOG_LURE	n/a	LTP063	ltpFR	15	7	n/a	DELINQUENT	445	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3021904	RECOG_RESP	n/a	LTP063	ltpFR	15	7	n/a	DELINQUENT	445	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3022482	RECOG_CONF	n/a	LTP063	ltpFR	15	7	n/a	DELINQUENT	445	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3023973	RECOG_TARGET	n/a	LTP063	ltpFR	15	7	1	DAM	436	1	5	0	n/a	n/a	n/a	n/a	n/a
3024483	RECOG_RESP	n/a	LTP063	ltpFR	15	7	1	DAM	436	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3025116	RECOG_CONF	n/a	LTP063	ltpFR	15	7	1	DAM	436	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3026538	RECOG_LURE	n/a	LTP063	ltpFR	15	7	n/a	ACROBAT	4	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3027331	RECOG_RESP	n/a	LTP063	ltpFR	15	7	n/a	ACROBAT	4	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3028000	RECOG_CONF	n/a	LTP063	ltpFR	15	7	n/a	ACROBAT	4	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3029429	RECOG_TARGET	n/a	LTP063	ltpFR	15	7	1	BARRACUDA	90	1	5	1	n/a	n/a	n/a	n/a	n/a
3030045	RECOG_RESP	n/a	LTP063	ltpFR	15	7	1	BARRACUDA	90	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3030644	RECOG_CONF	n/a	LTP063	ltpFR	15	7	1	BARRACUDA	90	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3032062	RECOG_LURE	n/a	LTP063	ltpFR	15	7	n/a	MOTEL	919	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3032649	RECOG_RESP	n/a	LTP063	ltpFR	15	7	n/a	MOTEL	919	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3033328	RECOG_CONF	n/a	LTP063	ltpFR	15	7	n/a	MOTEL	919	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3034744	RECOG_TARGET	n/a	LTP063	ltpFR	15	7	1	CHAIRPERSON	275	0	3	1	n/a	n/a	n/a	n/a	n/a
3035313	RECOG_RESP	n/a	LTP063	ltpFR	15	7	1	CHAIRPERSON	275	0	n/a	1	n/a	n/a	n/a	n/a	n/a
3036680	RECOG_CONF	n/a	LTP063	ltpFR	15	7	1	CHAIRPERSON	275	n/a	3	1	n/a	n/a	n/a	n/a	n/a
3038159	RECOG_TARGET	n/a	LTP063	ltpFR	15	7	0	SWAMP	1416	1	5	1	n/a	n/a	n/a	n/a	n/a
3038760	RECOG_RESP	n/a	LTP063	ltpFR	15	7	0	SWAMP	1416	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3039354	RECOG_CONF	n/a	LTP063	ltpFR	15	7	0	SWAMP	1416	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3040742	RECOG_LURE	n/a	LTP063	ltpFR	15	7	n/a	DOCTOR	478	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3041459	RECOG_RESP	n/a	LTP063	ltpFR	15	7	n/a	DOCTOR	478	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3042028	RECOG_CONF	n/a	LTP063	ltpFR	15	7	n/a	DOCTOR	478	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3043482	RECOG_TARGET	n/a	LTP063	ltpFR	15	7	1	COWARD	394	1	5	1	n/a	n/a	n/a	n/a	n/a
3044173	RECOG_RESP	n/a	LTP063	ltpFR	15	7	1	COWARD	394	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3044822	RECOG_CONF	n/a	LTP063	ltpFR	15	7	1	COWARD	394	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3047811	REC_START	n/a	LTP063	ltpFR	15	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3047848	RECOG_LURE	n/a	LTP063	ltpFR	15	8	n/a	ANIMAL	23	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3048479	RECOG_RESP	n/a	LTP063	ltpFR	15	8	n/a	ANIMAL	23	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3049003	RECOG_CONF	n/a	LTP063	ltpFR	15	8	n/a	ANIMAL	23	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3050480	RECOG_LURE	n/a	LTP063	ltpFR	15	8	n/a	DYNAMITE	511	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3051143	RECOG_RESP	n/a	LTP063	ltpFR	15	8	n/a	DYNAMITE	511	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3051757	RECOG_CONF	n/a	LTP063	ltpFR	15	8	n/a	DYNAMITE	511	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3053154	RECOG_LURE	n/a	LTP063	ltpFR	15	8	n/a	ATMOSPHERE	54	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3053892	RECOG_RESP	n/a	LTP063	ltpFR	15	8	n/a	ATMOSPHERE	54	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3054441	RECOG_CONF	n/a	LTP063	ltpFR	15	8	n/a	ATMOSPHERE	54	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3055911	RECOG_LURE	n/a	LTP063	ltpFR	15	8	n/a	NOVEL	960	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3056546	RECOG_RESP	n/a	LTP063	ltpFR	15	8	n/a	NOVEL	960	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3057085	RECOG_CONF	n/a	LTP063	ltpFR	15	8	n/a	NOVEL	960	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3058560	RECOG_TARGET	n/a	LTP063	ltpFR	15	8	1	ELK	526	1	5	1	n/a	n/a	n/a	n/a	n/a
3059275	RECOG_RESP	n/a	LTP063	ltpFR	15	8	1	ELK	526	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3059908	RECOG_CONF	n/a	LTP063	ltpFR	15	8	1	ELK	526	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3061376	RECOG_LURE	n/a	LTP063	ltpFR	15	8	n/a	YACHT	1629	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3061939	RECOG_RESP	n/a	LTP063	ltpFR	15	8	n/a	YACHT	1629	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3062572	RECOG_CONF	n/a	LTP063	ltpFR	15	8	n/a	YACHT	1629	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3063925	RECOG_LURE	n/a	LTP063	ltpFR	15	8	n/a	DUCK	504	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3064523	RECOG_RESP	n/a	LTP063	ltpFR	15	8	n/a	DUCK	504	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3065047	RECOG_CONF	n/a	LTP063	ltpFR	15	8	n/a	DUCK	504	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3066574	RECOG_TARGET	n/a	LTP063	ltpFR	15	8	0	SHIRT	1287	0	4	1	n/a	n/a	n/a	n/a	n/a
3067197	RECOG_RESP	n/a	LTP063	ltpFR	15	8	0	SHIRT	1287	0	n/a	1	n/a	n/a	n/a	n/a	n/a
3067731	RECOG_CONF	n/a	LTP063	ltpFR	15	8	0	SHIRT	1287	n/a	4	1	n/a	n/a	n/a	n/a	n/a
3069290	RECOG_TARGET	n/a	LTP063	ltpFR	15	8	-1	BAKER	71	1	5	-1	n/a	n/a	n/a	n/a	n/a
3069990	RECOG_RESP	n/a	LTP063	ltpFR	15	8	-1	BAKER	71	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3070594	RECOG_CONF	n/a	LTP063	ltpFR	15	8	-1	BAKER	71	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3071972	RECOG_TARGET	n/a	LTP063	ltpFR	15	8	-1	LOBSTER	837	1	5	-1	n/a	n/a	n/a	n/a	n/a
3072594	RECOG_RESP	n/a	LTP063	ltpFR	15	8	-1	LOBSTER	837	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3073238	RECOG_CONF	n/a	LTP063	ltpFR	15	8	-1	LOBSTER	837	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3074687	RECOG_TARGET	n/a	LTP063	ltpFR	15	8	1	TOMATO	1476	0	4	1	n/a	n/a	n/a	n/a	n/a
3075558	RECOG_RESP	n/a	LTP063	ltpFR	15	8	1	TOMATO	1476	0	n/a	1	n/a	n/a	n/a	n/a	n/a
3076700	RECOG_CONF	n/a	LTP063	ltpFR	15	8	1	TOMATO	1476	n/a	4	1	n/a	n/a	n/a	n/a	n/a
3078287	RECOG_TARGET	n/a	LTP063	ltpFR	15	8	0	CHOCOLATE	306	1	5	0	n/a	n/a	n/a	n/a	n/a
3079249	RECOG_RESP	n/a	LTP063	ltpFR	15	8	0	CHOCOLATE	306	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3079883	RECOG_CONF	n/a	LTP063	ltpFR	15	8	0	CHOCOLATE	306	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3081244	RECOG_TARGET	n/a	LTP063	ltpFR	15	8	1	KID	775	1	5	1	n/a	n/a	n/a	n/a	n/a
3081968	RECOG_RESP	n/a	LTP063	ltpFR	15	8	1	KID	775	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3082577	RECOG_CONF	n/a	LTP063	ltpFR	15	8	1	KID	775	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3083968	RECOG_TARGET	n/a	LTP063	ltpFR	15	8	-1	ROCKET	1202	1	5	-1	n/a	n/a	n/a	n/a	n/a
3084512	RECOG_RESP	n/a	LTP063	ltpFR	15	8	-1	ROCKET	1202	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3085101	RECOG_CONF	n/a	LTP063	ltpFR	15	8	-1	ROCKET	1202	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3086426	RECOG_TARGET	n/a	LTP063	ltpFR	15	8	-1	SOFTBALL	1343	1	5	-1	n/a	n/a	n/a	n/a	n/a
3086957	RECOG_RESP	n/a	LTP063	ltpFR	15	8	-1	SOFTBALL	1343	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3087565	RECOG_CONF	n/a	LTP063	ltpFR	15	8	-1	SOFTBALL	1343	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3088966	RECOG_TARGET	n/a	LTP063	ltpFR	15	8	1	BERRY	122	1	5	0	n/a	n/a	n/a	n/a	n/a
3089461	RECOG_RESP	n/a	LTP063	ltpFR	15	8	1	BERRY	122	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3090080	RECOG_CONF	n/a	LTP063	ltpFR	15	8	1	BERRY	122	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3091457	RECOG_TARGET	n/a	LTP063	ltpFR	15	8	-1	BLUEJAY	141	1	5	-1	n/a	n/a	n/a	n/a	n/a
3091990	RECOG_RESP	n/a	LTP063	ltpFR	15	8	-1	BLUEJAY	141	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3092574	RECOG_CONF	n/a	LTP063	ltpFR	15	8	-1	BLUEJAY	141	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3093965	RECOG_TARGET	n/a	LTP063	ltpFR	15	8	0	PIKE	1067	1	5	1	n/a	n/a	n/a	n/a	n/a
3094510	RECOG_RESP	n/a	LTP063	ltpFR	15	8	0	PIKE	1067	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3095128	RECOG_CONF	n/a	LTP063	ltpFR	15	8	0	PIKE	1067	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3096589	RECOG_TARGET	n/a	LTP063	ltpFR	15	8	0	WITNESS	1618	1	5	1	n/a	n/a	n/a	n/a	n/a
3097233	RECOG_RESP	n/a	LTP063	ltpFR	15	8	0	WITNESS	1618	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3097892	RECOG_CONF	n/a	LTP063	ltpFR	15	8	0	WITNESS	1618	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3099329	RECOG_TARGET	n/a	LTP063	ltpFR	15	8	0	CUSTARD	429	1	5	0	n/a	n/a	n/a	n/a	n/a
3100002	RECOG_RESP	n/a	LTP063	ltpFR	15	8	0	CUSTARD	429	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3100596	RECOG_CONF	n/a	LTP063	ltpFR	15	8	0	CUSTARD	429	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3104157	REC_START	n/a	LTP063	ltpFR	15	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3104194	RECOG_TARGET	n/a	LTP063	ltpFR	15	9	-1	CRICKET	408	1	5	-1	n/a	n/a	n/a	n/a	n/a
3104755	RECOG_RESP	n/a	LTP063	ltpFR	15	9	-1	CRICKET	408	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3105399	RECOG_CONF	n/a	LTP063	ltpFR	15	9	-1	CRICKET	408	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3106785	RECOG_TARGET	n/a	LTP063	ltpFR	15	9	1	PLAQUE	1084	1	5	0	n/a	n/a	n/a	n/a	n/a
3107355	RECOG_RESP	n/a	LTP063	ltpFR	15	9	1	PLAQUE	1084	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3107963	RECOG_CONF	n/a	LTP063	ltpFR	15	9	1	PLAQUE	1084	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3109376	RECOG_LURE	n/a	LTP063	ltpFR	15	9	n/a	SHUTTER	1300	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3110053	RECOG_RESP	n/a	LTP063	ltpFR	15	9	n/a	SHUTTER	1300	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3110717	RECOG_CONF	n/a	LTP063	ltpFR	15	9	n/a	SHUTTER	1300	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3112125	RECOG_LURE	n/a	LTP063	ltpFR	15	9	n/a	FIN	566	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3112842	RECOG_RESP	n/a	LTP063	ltpFR	15	9	n/a	FIN	566	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3113580	RECOG_CONF	n/a	LTP063	ltpFR	15	9	n/a	FIN	566	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3114915	RECOG_TARGET	n/a	LTP063	ltpFR	15	9	-1	HOSTAGE	722	0	4	-1	n/a	n/a	n/a	n/a	n/a
3115531	RECOG_RESP	n/a	LTP063	ltpFR	15	9	-1	HOSTAGE	722	0	n/a	-1	n/a	n/a	n/a	n/a	n/a
3116204	RECOG_CONF	n/a	LTP063	ltpFR	15	9	-1	HOSTAGE	722	n/a	4	-1	n/a	n/a	n/a	n/a	n/a
3117590	RECOG_LURE	n/a	LTP063	ltpFR	15	9	n/a	HOOD	714	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3118240	RECOG_RESP	n/a	LTP063	ltpFR	15	9	n/a	HOOD	714	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3118848	RECOG_CONF	n/a	LTP063	ltpFR	15	9	n/a	HOOD	714	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3120339	RECOG_TARGET	n/a	LTP063	ltpFR	15	9	1	BILL	126	1	5	0	n/a	n/a	n/a	n/a	n/a
3120994	RECOG_RESP	n/a	LTP063	ltpFR	15	9	1	BILL	126	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3121632	RECOG_CONF	n/a	LTP063	ltpFR	15	9	1	BILL	126	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3123021	RECOG_TARGET	n/a	LTP063	ltpFR	15	9	1	TABLET	1427	1	5	0	n/a	n/a	n/a	n/a	n/a
3123638	RECOG_RESP	n/a	LTP063	ltpFR	15	9	1	TABLET	1427	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3124246	RECOG_CONF	n/a	LTP063	ltpFR	15	9	1	TABLET	1427	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3125677	RECOG_LURE	n/a	LTP063	ltpFR	15	9	n/a	CANE	231	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3126301	RECOG_RESP	n/a	LTP063	ltpFR	15	9	n/a	CANE	231	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3126940	RECOG_CONF	n/a	LTP063	ltpFR	15	9	n/a	CANE	231	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3128336	RECOG_TARGET	n/a	LTP063	ltpFR	15	9	1	BEAST	108	1	5	1	n/a	n/a	n/a	n/a	n/a
3128911	RECOG_RESP	n/a	LTP063	ltpFR	15	9	1	BEAST	108	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3129534	RECOG_CONF	n/a	LTP063	ltpFR	15	9	1	BEAST	108	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3131001	RECOG_TARGET	n/a	LTP063	ltpFR	15	9	0	GUITAR	670	1	5	1	n/a	n/a	n/a	n/a	n/a
3131624	RECOG_RESP	n/a	LTP063	ltpFR	15	9	0	GUITAR	670	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3132248	RECOG_CONF	n/a	LTP063	ltpFR	15	9	0	GUITAR	670	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3133666	RECOG_LURE	n/a	LTP063	ltpFR	15	9	n/a	GUEST	669	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3134298	RECOG_RESP	n/a	LTP063	ltpFR	15	9	n/a	GUEST	669	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3134932	RECOG_CONF	n/a	LTP063	ltpFR	15	9	n/a	GUEST	669	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3136325	RECOG_LURE	n/a	LTP063	ltpFR	15	9	n/a	PISTOL	1075	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3136872	RECOG_RESP_VV	n/a	LTP063	ltpFR	15	9	n/a	PISTOL	1075	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3138284	RECOG_RESP	n/a	LTP063	ltpFR	15	9	n/a	PISTOL	1075	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3139172	RECOG_CONF	n/a	LTP063	ltpFR	15	9	n/a	PISTOL	1075	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3140656	RECOG_LURE	n/a	LTP063	ltpFR	15	9	n/a	SYRUP	1425	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3141252	RECOG_RESP	n/a	LTP063	ltpFR	15	9	n/a	SYRUP	1425	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3141896	RECOG_CONF	n/a	LTP063	ltpFR	15	9	n/a	SYRUP	1425	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3143314	RECOG_TARGET	n/a	LTP063	ltpFR	15	9	1	TEAM	1441	1	5	1	n/a	n/a	n/a	n/a	n/a
3143906	RECOG_RESP	n/a	LTP063	ltpFR	15	9	1	TEAM	1441	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3144520	RECOG_CONF	n/a	LTP063	ltpFR	15	9	1	TEAM	1441	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3145954	RECOG_TARGET	n/a	LTP063	ltpFR	15	9	0	INSTRUCTOR	741	0	4	1	n/a	n/a	n/a	n/a	n/a
3147364	RECOG_RESP	n/a	LTP063	ltpFR	15	9	0	INSTRUCTOR	741	0	n/a	1	n/a	n/a	n/a	n/a	n/a
3148072	RECOG_CONF	n/a	LTP063	ltpFR	15	9	0	INSTRUCTOR	741	n/a	4	1	n/a	n/a	n/a	n/a	n/a
3149470	RECOG_TARGET	n/a	LTP063	ltpFR	15	9	0	SICKLE	1302	1	5	1	n/a	n/a	n/a	n/a	n/a
3150092	RECOG_RESP	n/a	LTP063	ltpFR	15	9	0	SICKLE	1302	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3150726	RECOG_CONF	n/a	LTP063	ltpFR	15	9	0	SICKLE	1302	n/a	5	1	n/a	n/a	n/a	n/a	n/a
