onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
3116.038	n/a	RECOG_LURE	1558019	n/a	LTP063	ltpFR	15	4	n/a	CELLAR	267	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3116.67	n/a	RECOG_RESP	1558335	n/a	LTP063	ltpFR	15	4	n/a	CELLAR	267	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3117.378	n/a	RECOG_CONF	1558689	n/a	LTP063	ltpFR	15	4	n/a	CELLAR	267	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3120.512	n/a	REC_START	1560256	n/a	LTP063	ltpFR	15	5	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3120.546	n/a	RECOG_TARGET	1560273	n/a	LTP063	ltpFR	15	5	0	SNACK	1331	1	5	0	n/a	n/a	n/a	n/a	n/a
3121.13	n/a	RECOG_RESP	1560565	n/a	LTP063	ltpFR	15	5	0	SNACK	1331	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3121.744	n/a	RECOG_CONF	1560872	n/a	LTP063	ltpFR	15	5	0	SNACK	1331	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3123.12	n/a	RECOG_LURE	1561560	n/a	LTP063	ltpFR	15	5	n/a	ACORN	3	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3123.664	n/a	RECOG_RESP	1561832	n/a	LTP063	ltpFR	15	5	n/a	ACORN	3	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3124.268	n/a	RECOG_CONF	1562134	n/a	LTP063	ltpFR	15	5	n/a	ACORN	3	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3125.636	n/a	RECOG_TARGET	1562818	n/a	LTP063	ltpFR	15	5	-1	CRYSTAL	418	1	5	-1	n/a	n/a	n/a	n/a	n/a
3126.2	n/a	RECOG_RESP	1563100	n/a	LTP063	ltpFR	15	5	-1	CRYSTAL	418	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3126.804	n/a	RECOG_CONF	1563402	n/a	LTP063	ltpFR	15	5	-1	CRYSTAL	418	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3128.202	n/a	RECOG_TARGET	1564101	n/a	LTP063	ltpFR	15	5	0	RODENT	1204	1	5	0	n/a	n/a	n/a	n/a	n/a
3128.754	n/a	RECOG_RESP	1564377	n/a	LTP063	ltpFR	15	5	0	RODENT	1204	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3129.476	n/a	RECOG_CONF	1564738	n/a	LTP063	ltpFR	15	5	0	RODENT	1204	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3130.918	n/a	RECOG_LURE	1565459	n/a	LTP063	ltpFR	15	5	n/a	LIST	830	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3131.602	n/a	RECOG_RESP	1565801	n/a	LTP063	ltpFR	15	5	n/a	LIST	830	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3132.22	n/a	RECOG_CONF	1566110	n/a	LTP063	ltpFR	15	5	n/a	LIST	830	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3133.626	n/a	RECOG_TARGET	1566813	n/a	LTP063	ltpFR	15	5	1	CELERY	266	1	5	1	n/a	n/a	n/a	n/a	n/a
3134.156	n/a	RECOG_RESP	1567078	n/a	LTP063	ltpFR	15	5	1	CELERY	266	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3134.774	n/a	RECOG_CONF	1567387	n/a	LTP063	ltpFR	15	5	1	CELERY	266	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3136.182	n/a	RECOG_TARGET	1568091	n/a	LTP063	ltpFR	15	5	0	MARSH	874	1	5	1	n/a	n/a	n/a	n/a	n/a
3136.686	n/a	RECOG_RESP	1568343	n/a	LTP063	ltpFR	15	5	0	MARSH	874	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3137.31	n/a	RECOG_CONF	1568655	n/a	LTP063	ltpFR	15	5	0	MARSH	874	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3138.798	n/a	RECOG_TARGET	1569399	n/a	LTP063	ltpFR	15	5	1	SKYSCRAPER	1322	1	5	0	n/a	n/a	n/a	n/a	n/a
3139.35	n/a	RECOG_RESP	1569675	n/a	LTP063	ltpFR	15	5	1	SKYSCRAPER	1322	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3139.974	n/a	RECOG_CONF	1569987	n/a	LTP063	ltpFR	15	5	1	SKYSCRAPER	1322	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3141.414	n/a	RECOG_TARGET	1570707	n/a	LTP063	ltpFR	15	5	1	CHICK	296	1	5	0	n/a	n/a	n/a	n/a	n/a
3141.964	n/a	RECOG_RESP	1570982	n/a	LTP063	ltpFR	15	5	1	CHICK	296	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3142.578	n/a	RECOG_CONF	1571289	n/a	LTP063	ltpFR	15	5	1	CHICK	296	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3144.014	n/a	RECOG_TARGET	1572007	n/a	LTP063	ltpFR	15	5	1	SLUG	1329	1	5	1	n/a	n/a	n/a	n/a	n/a
3144.658	n/a	RECOG_RESP	1572329	n/a	LTP063	ltpFR	15	5	1	SLUG	1329	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3145.322	n/a	RECOG_CONF	1572661	n/a	LTP063	ltpFR	15	5	1	SLUG	1329	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3146.704	n/a	RECOG_TARGET	1573352	n/a	LTP063	ltpFR	15	5	0	SWEATER	1419	1	5	1	n/a	n/a	n/a	n/a	n/a
3147.412	n/a	RECOG_RESP	1573706	n/a	LTP063	ltpFR	15	5	0	SWEATER	1419	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3148.056	n/a	RECOG_CONF	1574028	n/a	LTP063	ltpFR	15	5	0	SWEATER	1419	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3149.454	n/a	RECOG_TARGET	1574727	n/a	LTP063	ltpFR	15	5	-1	CHERRY	293	1	5	-1	n/a	n/a	n/a	n/a	n/a
3149.942	n/a	RECOG_RESP	1574971	n/a	LTP063	ltpFR	15	5	-1	CHERRY	293	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3150.55	n/a	RECOG_CONF	1575275	n/a	LTP063	ltpFR	15	5	-1	CHERRY	293	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3151.92	n/a	RECOG_LURE	1575960	n/a	LTP063	ltpFR	15	5	n/a	GRAVEL	659	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3152.696	n/a	RECOG_RESP	1576348	n/a	LTP063	ltpFR	15	5	n/a	GRAVEL	659	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3153.324	n/a	RECOG_CONF	1576662	n/a	LTP063	ltpFR	15	5	n/a	GRAVEL	659	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3154.728	n/a	RECOG_TARGET	1577364	n/a	LTP063	ltpFR	15	5	1	COCOON	339	1	5	0	n/a	n/a	n/a	n/a	n/a
3156.332	n/a	RECOG_RESP	1578166	n/a	LTP063	ltpFR	15	5	1	COCOON	339	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3156.996	n/a	RECOG_CONF	1578498	n/a	LTP063	ltpFR	15	5	1	COCOON	339	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3158.368	n/a	RECOG_TARGET	1579184	n/a	LTP063	ltpFR	15	5	-1	DIPLOMA	470	1	5	-1	n/a	n/a	n/a	n/a	n/a
3158.926	n/a	RECOG_RESP	1579463	n/a	LTP063	ltpFR	15	5	-1	DIPLOMA	470	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3159.51	n/a	RECOG_CONF	1579755	n/a	LTP063	ltpFR	15	5	-1	DIPLOMA	470	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3160.94	n/a	RECOG_TARGET	1580470	n/a	LTP063	ltpFR	15	5	-1	GHOST	634	1	5	-1	n/a	n/a	n/a	n/a	n/a
3161.5	n/a	RECOG_RESP	1580750	n/a	LTP063	ltpFR	15	5	-1	GHOST	634	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3162.124	n/a	RECOG_CONF	1581062	n/a	LTP063	ltpFR	15	5	-1	GHOST	634	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3163.566	n/a	RECOG_LURE	1581783	n/a	LTP063	ltpFR	15	5	n/a	PITCHFORK	1078	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3164.31	n/a	RECOG_RESP	1582155	n/a	LTP063	ltpFR	15	5	n/a	PITCHFORK	1078	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3165.058	n/a	RECOG_CONF	1582529	n/a	LTP063	ltpFR	15	5	n/a	PITCHFORK	1078	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3166.558	n/a	RECOG_LURE	1583279	n/a	LTP063	ltpFR	15	5	n/a	GALAXY	617	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3167.164	n/a	RECOG_RESP	1583582	n/a	LTP063	ltpFR	15	5	n/a	GALAXY	617	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3167.822	n/a	RECOG_CONF	1583911	n/a	LTP063	ltpFR	15	5	n/a	GALAXY	617	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3169.272	n/a	RECOG_LURE	1584636	n/a	LTP063	ltpFR	15	5	n/a	PERFUME	1049	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3170.076	n/a	RECOG_RESP	1585038	n/a	LTP063	ltpFR	15	5	n/a	PERFUME	1049	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3170.756	n/a	RECOG_CONF	1585378	n/a	LTP063	ltpFR	15	5	n/a	PERFUME	1049	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3172.138	n/a	RECOG_TARGET	1586069	n/a	LTP063	ltpFR	15	5	0	WAITRESS	1581	1	5	1	n/a	n/a	n/a	n/a	n/a
3172.766	n/a	RECOG_RESP	1586383	n/a	LTP063	ltpFR	15	5	0	WAITRESS	1581	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3173.42	n/a	RECOG_CONF	1586710	n/a	LTP063	ltpFR	15	5	0	WAITRESS	1581	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3176.4	n/a	REC_START	1588200	n/a	LTP063	ltpFR	15	6	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3176.428	n/a	RECOG_TARGET	1588214	n/a	LTP063	ltpFR	15	6	0	JAW	751	1	5	1	n/a	n/a	n/a	n/a	n/a
3177.272	n/a	RECOG_RESP	1588636	n/a	LTP063	ltpFR	15	6	0	JAW	751	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3177.93	n/a	RECOG_CONF	1588965	n/a	LTP063	ltpFR	15	6	0	JAW	751	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3179.32	n/a	RECOG_TARGET	1589660	n/a	LTP063	ltpFR	15	6	-1	TAIL	1430	1	5	-1	n/a	n/a	n/a	n/a	n/a
3179.906	n/a	RECOG_RESP	1589953	n/a	LTP063	ltpFR	15	6	-1	TAIL	1430	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3180.564	n/a	RECOG_CONF	1590282	n/a	LTP063	ltpFR	15	6	-1	TAIL	1430	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3181.944	n/a	RECOG_TARGET	1590972	n/a	LTP063	ltpFR	15	6	-1	BIRD	129	1	5	-1	n/a	n/a	n/a	n/a	n/a
3182.486	n/a	RECOG_RESP	1591243	n/a	LTP063	ltpFR	15	6	-1	BIRD	129	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3183.08	n/a	RECOG_CONF	1591540	n/a	LTP063	ltpFR	15	6	-1	BIRD	129	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3184.586	n/a	RECOG_TARGET	1592293	n/a	LTP063	ltpFR	15	6	1	OX	994	1	5	1	n/a	n/a	n/a	n/a	n/a
3185.166	n/a	RECOG_RESP	1592583	n/a	LTP063	ltpFR	15	6	1	OX	994	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3185.774	n/a	RECOG_CONF	1592887	n/a	LTP063	ltpFR	15	6	1	OX	994	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3187.234	n/a	RECOG_TARGET	1593617	n/a	LTP063	ltpFR	15	6	-1	COD	340	0	4	-1	n/a	n/a	n/a	n/a	n/a
3187.88	n/a	RECOG_RESP	1593940	n/a	LTP063	ltpFR	15	6	-1	COD	340	0	n/a	-1	n/a	n/a	n/a	n/a	n/a
3188.528	n/a	RECOG_CONF	1594264	n/a	LTP063	ltpFR	15	6	-1	COD	340	n/a	4	-1	n/a	n/a	n/a	n/a	n/a
3189.9	n/a	RECOG_LURE	1594950	n/a	LTP063	ltpFR	15	6	n/a	BUN	197	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3190.988	n/a	RECOG_RESP	1595494	n/a	LTP063	ltpFR	15	6	n/a	BUN	197	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3191.65	n/a	RECOG_CONF	1595825	n/a	LTP063	ltpFR	15	6	n/a	BUN	197	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3193.108	n/a	RECOG_TARGET	1596554	n/a	LTP063	ltpFR	15	6	1	AMBULANCE	19	1	5	0	n/a	n/a	n/a	n/a	n/a
3193.646	n/a	RECOG_RESP	1596823	n/a	LTP063	ltpFR	15	6	1	AMBULANCE	19	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3194.284	n/a	RECOG_CONF	1597142	n/a	LTP063	ltpFR	15	6	1	AMBULANCE	19	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3195.664	n/a	RECOG_TARGET	1597832	n/a	LTP063	ltpFR	15	6	1	PERCH	1048	1	5	0	n/a	n/a	n/a	n/a	n/a
3196.156	n/a	RECOG_RESP	1598078	n/a	LTP063	ltpFR	15	6	1	PERCH	1048	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3196.78	n/a	RECOG_CONF	1598390	n/a	LTP063	ltpFR	15	6	1	PERCH	1048	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3198.264	n/a	RECOG_LURE	1599132	n/a	LTP063	ltpFR	15	6	n/a	NET	946	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3198.834	n/a	RECOG_RESP	1599417	n/a	LTP063	ltpFR	15	6	n/a	NET	946	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3199.442	n/a	RECOG_CONF	1599721	n/a	LTP063	ltpFR	15	6	n/a	NET	946	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3200.822	n/a	RECOG_TARGET	1600411	n/a	LTP063	ltpFR	15	6	0	HEN	703	1	5	0	n/a	n/a	n/a	n/a	n/a
3201.344	n/a	RECOG_RESP	1600672	n/a	LTP063	ltpFR	15	6	0	HEN	703	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3201.978	n/a	RECOG_CONF	1600989	n/a	LTP063	ltpFR	15	6	0	HEN	703	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3203.446	n/a	RECOG_TARGET	1601723	n/a	LTP063	ltpFR	15	6	0	VIOLIN	1571	1	5	1	n/a	n/a	n/a	n/a	n/a
3203.988	n/a	RECOG_RESP	1601994	n/a	LTP063	ltpFR	15	6	0	VIOLIN	1571	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3204.612	n/a	RECOG_CONF	1602306	n/a	LTP063	ltpFR	15	6	0	VIOLIN	1571	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3206.012	n/a	RECOG_LURE	1603006	n/a	LTP063	ltpFR	15	6	n/a	SUMMIT	1405	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3206.682	n/a	RECOG_RESP	1603341	n/a	LTP063	ltpFR	15	6	n/a	SUMMIT	1405	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3207.406	n/a	RECOG_CONF	1603703	n/a	LTP063	ltpFR	15	6	n/a	SUMMIT	1405	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3208.794	n/a	RECOG_TARGET	1604397	n/a	LTP063	ltpFR	15	6	1	OLIVE	975	1	5	0	n/a	n/a	n/a	n/a	n/a
3209.376	n/a	RECOG_RESP	1604688	n/a	LTP063	ltpFR	15	6	1	OLIVE	975	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3210.19	n/a	RECOG_CONF	1605095	n/a	LTP063	ltpFR	15	6	1	OLIVE	975	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3211.61	n/a	RECOG_LURE	1605805	n/a	LTP063	ltpFR	15	6	n/a	CASTLE	256	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3212.25	n/a	RECOG_RESP	1606125	n/a	LTP063	ltpFR	15	6	n/a	CASTLE	256	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3212.904	n/a	RECOG_CONF	1606452	n/a	LTP063	ltpFR	15	6	n/a	CASTLE	256	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3214.284	n/a	RECOG_TARGET	1607142	n/a	LTP063	ltpFR	15	6	-1	TAXI	1438	1	5	-1	n/a	n/a	n/a	n/a	n/a
3215.054	n/a	RECOG_RESP	1607527	n/a	LTP063	ltpFR	15	6	-1	TAXI	1438	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3215.766	n/a	RECOG_CONF	1607883	n/a	LTP063	ltpFR	15	6	-1	TAXI	1438	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3217.174	n/a	RECOG_LURE	1608587	n/a	LTP063	ltpFR	15	6	n/a	NIECE	952	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3217.778	n/a	RECOG_RESP	1608889	n/a	LTP063	ltpFR	15	6	n/a	NIECE	952	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3218.48	n/a	RECOG_CONF	1609240	n/a	LTP063	ltpFR	15	6	n/a	NIECE	952	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3219.9	n/a	RECOG_LURE	1609950	n/a	LTP063	ltpFR	15	6	n/a	RESTAURANT	1187	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3220.726	n/a	RECOG_RESP	1610363	n/a	LTP063	ltpFR	15	6	n/a	RESTAURANT	1187	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3221.434	n/a	RECOG_CONF	1610717	n/a	LTP063	ltpFR	15	6	n/a	RESTAURANT	1187	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3222.84	n/a	RECOG_TARGET	1611420	n/a	LTP063	ltpFR	15	6	-1	ASTRONAUT	51	1	5	-1	n/a	n/a	n/a	n/a	n/a
3223.426	n/a	RECOG_RESP	1611713	n/a	LTP063	ltpFR	15	6	-1	ASTRONAUT	51	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3224.05	n/a	RECOG_CONF	1612025	n/a	LTP063	ltpFR	15	6	-1	ASTRONAUT	51	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3225.498	n/a	RECOG_TARGET	1612749	n/a	LTP063	ltpFR	15	6	1	DRINK	498	1	5	0	n/a	n/a	n/a	n/a	n/a
3226.174	n/a	RECOG_RESP	1613087	n/a	LTP063	ltpFR	15	6	1	DRINK	498	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3226.852	n/a	RECOG_CONF	1613426	n/a	LTP063	ltpFR	15	6	1	DRINK	498	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3228.354	n/a	RECOG_LURE	1614177	n/a	LTP063	ltpFR	15	6	n/a	CHAMBER	277	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3229.018	n/a	RECOG_RESP	1614509	n/a	LTP063	ltpFR	15	6	n/a	CHAMBER	277	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3229.606	n/a	RECOG_CONF	1614803	n/a	LTP063	ltpFR	15	6	n/a	CHAMBER	277	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3232.596	n/a	REC_START	1616298	n/a	LTP063	ltpFR	15	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3232.628	n/a	RECOG_TARGET	1616314	n/a	LTP063	ltpFR	15	7	-1	THRONE	1461	1	5	-1	n/a	n/a	n/a	n/a	n/a
3233.224	n/a	RECOG_RESP	1616612	n/a	LTP063	ltpFR	15	7	-1	THRONE	1461	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3233.858	n/a	RECOG_CONF	1616929	n/a	LTP063	ltpFR	15	7	-1	THRONE	1461	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3235.26	n/a	RECOG_TARGET	1617630	n/a	LTP063	ltpFR	15	7	0	PARCEL	1012	1	5	1	n/a	n/a	n/a	n/a	n/a
3235.852	n/a	RECOG_RESP	1617926	n/a	LTP063	ltpFR	15	7	0	PARCEL	1012	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3236.482	n/a	RECOG_CONF	1618241	n/a	LTP063	ltpFR	15	7	0	PARCEL	1012	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3237.844	n/a	RECOG_TARGET	1618922	n/a	LTP063	ltpFR	15	7	0	BRAN	167	1	5	0	n/a	n/a	n/a	n/a	n/a
3238.448	n/a	RECOG_RESP	1619224	n/a	LTP063	ltpFR	15	7	0	BRAN	167	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3239.066	n/a	RECOG_CONF	1619533	n/a	LTP063	ltpFR	15	7	0	BRAN	167	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3240.51	n/a	RECOG_LURE	1620255	n/a	LTP063	ltpFR	15	7	n/a	PIE	1062	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3241.102	n/a	RECOG_RESP	1620551	n/a	LTP063	ltpFR	15	7	n/a	PIE	1062	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3241.75	n/a	RECOG_CONF	1620875	n/a	LTP063	ltpFR	15	7	n/a	PIE	1062	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3243.158	n/a	RECOG_TARGET	1621579	n/a	LTP063	ltpFR	15	7	-1	SIGNATURE	1306	1	5	-1	n/a	n/a	n/a	n/a	n/a
3243.682	n/a	RECOG_RESP	1621841	n/a	LTP063	ltpFR	15	7	-1	SIGNATURE	1306	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3244.314	n/a	RECOG_CONF	1622157	n/a	LTP063	ltpFR	15	7	-1	SIGNATURE	1306	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3245.742	n/a	RECOG_LURE	1622871	n/a	LTP063	ltpFR	15	7	n/a	DOCK	477	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3246.31	n/a	RECOG_RESP	1623155	n/a	LTP063	ltpFR	15	7	n/a	DOCK	477	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3247.018	n/a	RECOG_CONF	1623509	n/a	LTP063	ltpFR	15	7	n/a	DOCK	477	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3248.39	n/a	RECOG_TARGET	1624195	n/a	LTP063	ltpFR	15	7	1	NEST	945	1	5	0	n/a	n/a	n/a	n/a	n/a
3248.93	n/a	RECOG_RESP	1624465	n/a	LTP063	ltpFR	15	7	1	NEST	945	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3249.542	n/a	RECOG_CONF	1624771	n/a	LTP063	ltpFR	15	7	1	NEST	945	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3250.898	n/a	RECOG_TARGET	1625449	n/a	LTP063	ltpFR	15	7	1	TOOTHBRUSH	1482	1	5	0	n/a	n/a	n/a	n/a	n/a
3251.418	n/a	RECOG_RESP	1625709	n/a	LTP063	ltpFR	15	7	1	TOOTHBRUSH	1482	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3252.038	n/a	RECOG_CONF	1626019	n/a	LTP063	ltpFR	15	7	1	TOOTHBRUSH	1482	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3253.422	n/a	RECOG_LURE	1626711	n/a	LTP063	ltpFR	15	7	n/a	PROTRACTOR	1133	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3254.068	n/a	RECOG_RESP	1627034	n/a	LTP063	ltpFR	15	7	n/a	PROTRACTOR	1133	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3254.7	n/a	RECOG_CONF	1627350	n/a	LTP063	ltpFR	15	7	n/a	PROTRACTOR	1133	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3256.104	n/a	RECOG_TARGET	1628052	n/a	LTP063	ltpFR	15	7	0	ERASER	538	1	5	0	n/a	n/a	n/a	n/a	n/a
3256.712	n/a	RECOG_RESP	1628356	n/a	LTP063	ltpFR	15	7	0	ERASER	538	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3257.326	n/a	RECOG_CONF	1628663	n/a	LTP063	ltpFR	15	7	0	ERASER	538	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3258.772	n/a	RECOG_LURE	1629386	n/a	LTP063	ltpFR	15	7	n/a	BREAD	170	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3259.532	n/a	RECOG_RESP	1629766	n/a	LTP063	ltpFR	15	7	n/a	BREAD	170	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3260.12	n/a	RECOG_CONF	1630060	n/a	LTP063	ltpFR	15	7	n/a	BREAD	170	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3261.57	n/a	RECOG_LURE	1630785	n/a	LTP063	ltpFR	15	7	n/a	DELINQUENT	445	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3262.176	n/a	RECOG_RESP	1631088	n/a	LTP063	ltpFR	15	7	n/a	DELINQUENT	445	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3262.754	n/a	RECOG_CONF	1631377	n/a	LTP063	ltpFR	15	7	n/a	DELINQUENT	445	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3264.244	n/a	RECOG_TARGET	1632122	n/a	LTP063	ltpFR	15	7	1	DAM	436	1	5	0	n/a	n/a	n/a	n/a	n/a
3264.754	n/a	RECOG_RESP	1632377	n/a	LTP063	ltpFR	15	7	1	DAM	436	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3265.388	n/a	RECOG_CONF	1632694	n/a	LTP063	ltpFR	15	7	1	DAM	436	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3266.81	n/a	RECOG_LURE	1633405	n/a	LTP063	ltpFR	15	7	n/a	ACROBAT	4	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3267.602	n/a	RECOG_RESP	1633801	n/a	LTP063	ltpFR	15	7	n/a	ACROBAT	4	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3268.272	n/a	RECOG_CONF	1634136	n/a	LTP063	ltpFR	15	7	n/a	ACROBAT	4	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3269.7	n/a	RECOG_TARGET	1634850	n/a	LTP063	ltpFR	15	7	1	BARRACUDA	90	1	5	1	n/a	n/a	n/a	n/a	n/a
3270.316	n/a	RECOG_RESP	1635158	n/a	LTP063	ltpFR	15	7	1	BARRACUDA	90	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3270.916	n/a	RECOG_CONF	1635458	n/a	LTP063	ltpFR	15	7	1	BARRACUDA	90	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3272.334	n/a	RECOG_LURE	1636167	n/a	LTP063	ltpFR	15	7	n/a	MOTEL	919	0	4	n/a	n/a	n/a	n/a	n/a	n/a
