subject,session,trial,serialpos,word,recalled,raw_cosine,centered_cosine,true_word_rank,true_word_percentile,top1_correct,top5_correct,top10_correct,centered_true_word_rank,centered_true_word_percentile,centered_top1_correct,centered_top5_correct,centered_top10_correct
LTP293,22,15,19,VENUS,0,0.8164468659039994,-0.08866256247254069,478,0.1704347826086956,0,0,0,467,0.18956521739130439,0,0,0
LTP293,22,15,20,MONSTER,0,0.8537231870254384,0.01822834519017921,287,0.5026086956521739,0,0,0,243,0.5791304347826087,0,0,0
LTP293,22,15,21,BASEMENT,0,0.8606091860592261,-0.07362594393259703,239,0.5860869565217391,0,0,0,455,0.21043478260869564,0,0,0
LTP293,22,15,22,WASHER,1,0.8434860162506032,-0.1658005891776348,349,0.3947826086956522,0,0,0,545,0.05391304347826087,0,0,0
LTP293,22,15,23,CIGAR,1,0.8606977003058983,0.014913581046495823,236,0.5913043478260869,0,0,0,252,0.5634782608695652,0,0,0
LTP293,22,15,24,GIRL,0,0.8753881220238363,0.09853384723728502,111,0.808695652173913,0,0,0,78,0.8660869565217392,0,0,0
LTP293,22,16,1,VAGRANT,0,0.8412348496513894,0.009484268213455486,347,0.39826086956521745,0,0,0,261,0.5478260869565217,0,0,0
LTP293,22,16,2,GHETTO,1,0.8784379587024076,0.061334320459330856,68,0.8834782608695653,0,0,0,158,0.7269565217391305,0,0,0
LTP293,22,16,3,RELISH,0,0.8393103294000733,0.01788796667064952,360,0.3756521739130435,0,0,0,243,0.5791304347826087,0,0,0
LTP293,22,16,4,SHELF,0,0.8182071634487619,0.09428863909636129,468,0.1878260869565217,0,0,0,97,0.8330434782608696,0,0,0
LTP293,22,16,5,ICING,0,0.8401164735611435,-0.12067894465357731,347,0.39826086956521745,0,0,0,487,0.1547826086956522,0,0,0
LTP293,22,16,6,LILY,0,0.8117910860594475,0.11119674237874282,493,0.1443478260869565,0,0,0,93,0.84,0,0,0
LTP293,22,16,7,MAILBOX,1,0.8649297488878224,0.04259006238592809,179,0.6904347826086956,0,0,0,191,0.6695652173913044,0,0,0
LTP293,22,16,8,FRIEND,0,0.8344486719337695,-0.03488972393159043,403,0.3008695652173913,0,0,0,359,0.3773913043478261,0,0,0
LTP293,22,16,9,HANDBAG,0,0.8715271520585339,0.047767347032482754,120,0.7930434782608695,0,0,0,188,0.6747826086956521,0,0,0
LTP293,22,16,10,MAILMAN,1,0.8809780933614415,-0.0035100726647728326,53,0.9095652173913044,0,0,0,301,0.4782608695652174,0,0,0
LTP293,22,16,11,GANGSTER,1,0.8649894992479304,0.16273647226134746,173,0.7008695652173913,0,0,0,41,0.9304347826086956,0,0,0
LTP293,22,16,12,POWDER,1,0.8184584156001647,-0.15214605318806984,475,0.17565217391304344,0,0,0,539,0.06434782608695655,0,0,0
LTP293,22,16,13,GAZELLE,1,0.8672223982562007,0.12660233081002464,166,0.7130434782608696,0,0,0,67,0.8852173913043478,0,0,0
LTP293,22,16,14,SEAGULL,1,0.8849069458149567,0.06479919063828338,18,0.9704347826086956,0,0,0,149,0.7426086956521739,0,0,0
LTP293,22,16,15,SLUG,0,0.8632106523853673,0.00045206140373557055,197,0.6591304347826087,0,0,0,278,0.5182608695652173,0,0,0
LTP293,22,16,16,TURTLE,0,0.87996047679391,-0.1757777600782513,46,0.9217391304347826,0,0,0,565,0.019130434782608674,0,0,0
LTP293,22,16,17,THREAD,1,0.8409842651114707,-0.025494221191307266,347,0.39826086956521745,0,0,0,307,0.4678260869565217,0,0,0
LTP293,22,16,18,EYELASH,0,0.8591570589332758,0.15719199695527572,228,0.6052173913043478,0,0,0,41,0.9304347826086956,0,0,0
LTP293,22,16,19,LIPSTICK,0,0.8698432318244941,0.048230602157132235,138,0.7617391304347826,0,0,0,173,0.7008695652173913,0,0,0
LTP293,22,16,20,GUITAR,0,0.7644933601106976,-0.0017204916078335845,572,0.006956521739130417,0,0,0,283,0.5095652173913043,0,0,0
LTP293,22,16,21,SHORTCAKE,0,0.8630743873379492,0.09690352518718884,203,0.6486956521739131,0,0,0,98,0.831304347826087,0,0,0
LTP293,22,16,22,HIGHWAY,0,0.7911584314684367,0.012909916234100607,537,0.0678260869565217,0,0,0,242,0.5808695652173913,0,0,0
